"protein","source","animal","timepoint","intensity","tax_domain","tax_kingdom","tax_phylum","tax_class","tax_order","tax_family","tax_genus","tax_species","KEGG_ko","KEGG_Pathway","EC","PFAMs"
"dbE|jgi|NeoGfMa1|303102|e_gw1.6.165.1","D","02","T6",49729.598,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00856","ko00230,ko01100,map00230,map01100","2.7.1.20","PfkB"
"dbE|jgi|NeoGfMa1|303102|e_gw1.6.165.1","D","15","T6",60562.035,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00856","ko00230,ko01100,map00230,map01100","2.7.1.20","PfkB"
"dbE|jgi|NeoGfMa1|303102|e_gw1.6.165.1","D","25","T6",44187.785,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00856","ko00230,ko01100,map00230,map01100","2.7.1.20","PfkB"
"dbE|jgi|NeoGfMa1|303102|e_gw1.6.165.1","D","29","T6",38661.23,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00856","ko00230,ko01100,map00230,map01100","2.7.1.20","PfkB"
"dbE|jgi|NeoGfMa1|303102|e_gw1.6.165.1","D","55","T6",36594.168,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00856","ko00230,ko01100,map00230,map01100","2.7.1.20","PfkB"
"dbE|jgi|NeoGfMa1|303102|e_gw1.6.165.1","D","59","T6",46404.76,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00856","ko00230,ko01100,map00230,map01100","2.7.1.20","PfkB"
"dbE|jgi|NeoGfMa1|303102|e_gw1.6.165.1","D","67","T6",38843.59,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00856","ko00230,ko01100,map00230,map01100","2.7.1.20","PfkB"
"dbE|jgi|NeoGfMa1|314375|e_gw1.16.566.1","D","25","T6",10565.683,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K02938","ko03010,map03010",NA,"Ribosomal_L2,Ribosomal_L2_C"
"dbE|jgi|NeoGfMa1|314375|e_gw1.16.566.1","D","29","T6",18114.887,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K02938","ko03010,map03010",NA,"Ribosomal_L2,Ribosomal_L2_C"
"dbE|jgi|NeoGfMa1|314375|e_gw1.16.566.1","D","59","T6",17085.047,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K02938","ko03010,map03010",NA,"Ribosomal_L2,Ribosomal_L2_C"
"dbE|jgi|NeoGfMa1|314375|e_gw1.16.566.1","D","75","T6",14986.238,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K02938","ko03010,map03010",NA,"Ribosomal_L2,Ribosomal_L2_C"
"dbE|jgi|NeoGfMa1|316458|e_gw1.19.285.1","D","01","T6",11727.004,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00868","ko00750,ko01100,map00750,map01100","2.7.1.35","Phos_pyr_kin"
"dbE|jgi|NeoGfMa1|316458|e_gw1.19.285.1","D","02","T6",8318.882,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00868","ko00750,ko01100,map00750,map01100","2.7.1.35","Phos_pyr_kin"
"dbE|jgi|NeoGfMa1|316458|e_gw1.19.285.1","D","08","T6",9946.766,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00868","ko00750,ko01100,map00750,map01100","2.7.1.35","Phos_pyr_kin"
"dbE|jgi|NeoGfMa1|316458|e_gw1.19.285.1","D","15","T6",7076.4517,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00868","ko00750,ko01100,map00750,map01100","2.7.1.35","Phos_pyr_kin"
"dbE|jgi|NeoGfMa1|316458|e_gw1.19.285.1","D","29","T6",9974.788,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00868","ko00750,ko01100,map00750,map01100","2.7.1.35","Phos_pyr_kin"
"dbE|jgi|NeoGfMa1|316458|e_gw1.19.285.1","D","35","T6",9237.644,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00868","ko00750,ko01100,map00750,map01100","2.7.1.35","Phos_pyr_kin"
"dbE|jgi|NeoGfMa1|316458|e_gw1.19.285.1","D","55","T6",10665.338,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00868","ko00750,ko01100,map00750,map01100","2.7.1.35","Phos_pyr_kin"
"dbE|jgi|NeoGfMa1|316458|e_gw1.19.285.1","D","75","T6",8396.102,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00868","ko00750,ko01100,map00750,map01100","2.7.1.35","Phos_pyr_kin"
"dbE|jgi|NeoGfMa1|322553|e_gw1.27.892.1","D","01","T6",19384.914,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K06630","ko04011,ko04110,ko04114,ko04151,ko04390,ko04391,ko04722,ko05169,ko05203,map04011,map04110,map04114,map04151,map04390,map04391,map04722,map05169,map05203",NA,"14-3-3"
"dbE|jgi|NeoGfMa1|322553|e_gw1.27.892.1","D","02","T6",11461.155,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K06630","ko04011,ko04110,ko04114,ko04151,ko04390,ko04391,ko04722,ko05169,ko05203,map04011,map04110,map04114,map04151,map04390,map04391,map04722,map05169,map05203",NA,"14-3-3"
"dbE|jgi|NeoGfMa1|322553|e_gw1.27.892.1","D","06","T6",5493.4414,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K06630","ko04011,ko04110,ko04114,ko04151,ko04390,ko04391,ko04722,ko05169,ko05203,map04011,map04110,map04114,map04151,map04390,map04391,map04722,map05169,map05203",NA,"14-3-3"
"dbE|jgi|NeoGfMa1|322553|e_gw1.27.892.1","D","08","T6",46036.914,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K06630","ko04011,ko04110,ko04114,ko04151,ko04390,ko04391,ko04722,ko05169,ko05203,map04011,map04110,map04114,map04151,map04390,map04391,map04722,map05169,map05203",NA,"14-3-3"
"dbE|jgi|NeoGfMa1|322553|e_gw1.27.892.1","D","15","T6",18836.54,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K06630","ko04011,ko04110,ko04114,ko04151,ko04390,ko04391,ko04722,ko05169,ko05203,map04011,map04110,map04114,map04151,map04390,map04391,map04722,map05169,map05203",NA,"14-3-3"
"dbE|jgi|NeoGfMa1|322553|e_gw1.27.892.1","D","16","T6",12988.069,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K06630","ko04011,ko04110,ko04114,ko04151,ko04390,ko04391,ko04722,ko05169,ko05203,map04011,map04110,map04114,map04151,map04390,map04391,map04722,map05169,map05203",NA,"14-3-3"
"dbE|jgi|NeoGfMa1|322553|e_gw1.27.892.1","D","25","T6",12912.806,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K06630","ko04011,ko04110,ko04114,ko04151,ko04390,ko04391,ko04722,ko05169,ko05203,map04011,map04110,map04114,map04151,map04390,map04391,map04722,map05169,map05203",NA,"14-3-3"
"dbE|jgi|NeoGfMa1|322553|e_gw1.27.892.1","D","29","T6",27384.203,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K06630","ko04011,ko04110,ko04114,ko04151,ko04390,ko04391,ko04722,ko05169,ko05203,map04011,map04110,map04114,map04151,map04390,map04391,map04722,map05169,map05203",NA,"14-3-3"
"dbE|jgi|NeoGfMa1|322553|e_gw1.27.892.1","D","35","T6",17042.502,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K06630","ko04011,ko04110,ko04114,ko04151,ko04390,ko04391,ko04722,ko05169,ko05203,map04011,map04110,map04114,map04151,map04390,map04391,map04722,map05169,map05203",NA,"14-3-3"
"dbE|jgi|NeoGfMa1|322553|e_gw1.27.892.1","D","51","T6",55072.29,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K06630","ko04011,ko04110,ko04114,ko04151,ko04390,ko04391,ko04722,ko05169,ko05203,map04011,map04110,map04114,map04151,map04390,map04391,map04722,map05169,map05203",NA,"14-3-3"
"dbE|jgi|NeoGfMa1|322553|e_gw1.27.892.1","D","55","T6",42575.656,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K06630","ko04011,ko04110,ko04114,ko04151,ko04390,ko04391,ko04722,ko05169,ko05203,map04011,map04110,map04114,map04151,map04390,map04391,map04722,map05169,map05203",NA,"14-3-3"
"dbE|jgi|NeoGfMa1|322553|e_gw1.27.892.1","D","59","T6",40829.477,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K06630","ko04011,ko04110,ko04114,ko04151,ko04390,ko04391,ko04722,ko05169,ko05203,map04011,map04110,map04114,map04151,map04390,map04391,map04722,map05169,map05203",NA,"14-3-3"
"dbE|jgi|NeoGfMa1|322553|e_gw1.27.892.1","D","63","T6",17976.613,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K06630","ko04011,ko04110,ko04114,ko04151,ko04390,ko04391,ko04722,ko05169,ko05203,map04011,map04110,map04114,map04151,map04390,map04391,map04722,map05169,map05203",NA,"14-3-3"
"dbE|jgi|NeoGfMa1|322553|e_gw1.27.892.1","D","75","T6",14920.719,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K06630","ko04011,ko04110,ko04114,ko04151,ko04390,ko04391,ko04722,ko05169,ko05203,map04011,map04110,map04114,map04151,map04390,map04391,map04722,map05169,map05203",NA,"14-3-3"
"dbE|jgi|NeoGfMa1|352896|estExt_Genewise1.C_4_t10350","D","01","T6",218471.05,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|NeoGfMa1|352896|estExt_Genewise1.C_4_t10350","D","02","T6",84416.914,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|NeoGfMa1|352896|estExt_Genewise1.C_4_t10350","D","06","T6",60912.62,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|NeoGfMa1|352896|estExt_Genewise1.C_4_t10350","D","08","T6",54857.2,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|NeoGfMa1|352896|estExt_Genewise1.C_4_t10350","D","15","T6",138589.56,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|NeoGfMa1|352896|estExt_Genewise1.C_4_t10350","D","16","T6",46809.043,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|NeoGfMa1|352896|estExt_Genewise1.C_4_t10350","D","25","T6",136488.97,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|NeoGfMa1|352896|estExt_Genewise1.C_4_t10350","D","28","T6",32087.975,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|NeoGfMa1|352896|estExt_Genewise1.C_4_t10350","D","29","T6",223997.64,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|NeoGfMa1|352896|estExt_Genewise1.C_4_t10350","D","35","T6",103122.37,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|NeoGfMa1|352896|estExt_Genewise1.C_4_t10350","D","43","T6",48797.984,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|NeoGfMa1|352896|estExt_Genewise1.C_4_t10350","D","48","T6",36578.887,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|NeoGfMa1|352896|estExt_Genewise1.C_4_t10350","D","51","T6",66246.13,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|NeoGfMa1|352896|estExt_Genewise1.C_4_t10350","D","55","T6",124374.39,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|NeoGfMa1|352896|estExt_Genewise1.C_4_t10350","D","59","T6",32658.248,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|NeoGfMa1|352896|estExt_Genewise1.C_4_t10350","D","61","T6",37424.16,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|NeoGfMa1|352896|estExt_Genewise1.C_4_t10350","D","63","T6",234349.75,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|NeoGfMa1|352896|estExt_Genewise1.C_4_t10350","D","67","T6",94226.32,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|NeoGfMa1|352896|estExt_Genewise1.C_4_t10350","D","75","T6",77096.49,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K01900","ko00020,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,map00020,map00640,map01100,map01110,map01120,map01130,map01200","6.2.1.4,6.2.1.5","ATP-grasp_2,Ligase_CoA"
"dbE|jgi|NeoGfMa1|358052|estExt_Genewise1.C_8_t30350","D","01","T6",30185.66,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0",NA,NA,NA,"CBM_2,Glyco_hydro_48"
"dbE|jgi|NeoGfMa1|363608|estExt_Genewise1.C_16_t10438","D","01","T6",73851.33,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00688","ko00500,ko01100,ko01110,ko02026,ko04217,ko04910,ko04922,ko04931,map00500,map01100,map01110,map02026,map04217,map04910,map04922,map04931","2.4.1.1","Phosphorylase"
"dbE|jgi|NeoGfMa1|363608|estExt_Genewise1.C_16_t10438","D","02","T6",27593.574,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00688","ko00500,ko01100,ko01110,ko02026,ko04217,ko04910,ko04922,ko04931,map00500,map01100,map01110,map02026,map04217,map04910,map04922,map04931","2.4.1.1","Phosphorylase"
"dbE|jgi|NeoGfMa1|363608|estExt_Genewise1.C_16_t10438","D","08","T6",33025.203,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00688","ko00500,ko01100,ko01110,ko02026,ko04217,ko04910,ko04922,ko04931,map00500,map01100,map01110,map02026,map04217,map04910,map04922,map04931","2.4.1.1","Phosphorylase"
"dbE|jgi|NeoGfMa1|363608|estExt_Genewise1.C_16_t10438","D","21","T6",207356.77,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00688","ko00500,ko01100,ko01110,ko02026,ko04217,ko04910,ko04922,ko04931,map00500,map01100,map01110,map02026,map04217,map04910,map04922,map04931","2.4.1.1","Phosphorylase"
"dbE|jgi|NeoGfMa1|363608|estExt_Genewise1.C_16_t10438","D","29","T6",59817.98,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00688","ko00500,ko01100,ko01110,ko02026,ko04217,ko04910,ko04922,ko04931,map00500,map01100,map01110,map02026,map04217,map04910,map04922,map04931","2.4.1.1","Phosphorylase"
"dbE|jgi|NeoGfMa1|363608|estExt_Genewise1.C_16_t10438","D","48","T6",30693.328,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00688","ko00500,ko01100,ko01110,ko02026,ko04217,ko04910,ko04922,ko04931,map00500,map01100,map01110,map02026,map04217,map04910,map04922,map04931","2.4.1.1","Phosphorylase"
"dbE|jgi|NeoGfMa1|363608|estExt_Genewise1.C_16_t10438","D","55","T6",31876.043,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00688","ko00500,ko01100,ko01110,ko02026,ko04217,ko04910,ko04922,ko04931,map00500,map01100,map01110,map02026,map04217,map04910,map04922,map04931","2.4.1.1","Phosphorylase"
"dbE|jgi|NeoGfMa1|363608|estExt_Genewise1.C_16_t10438","D","63","T6",29843.049,"Eukaryota","Fungi","Neocallimastigomycota","Neocallimastigomycetes","Neocallimastigales","Neocallimastigaceae","Neocallimastix","sp. Gf-Ma3-1 v1.0","ko:K00688","ko00500,ko01100,ko01110,ko02026,ko04217,ko04910,ko04922,ko04931,map00500,map01100,map01110,map02026,map04217,map04910,map04922,map04931","2.4.1.1","Phosphorylase"
